GROUP	GENE	EVENT	COORD	LENGTH	FullCO	COMPLEX	SCAFFOLD	START	END	STRAND	UPSTRM_EX_BORDER	DOSTRM_EX_BORDER	GENEID
AS_NC	AEN	HsaINT0005078	chr15:88629427-88630057	631	chr15:88629226-88629426=88630058-88632282:+	IR	chr15	88629427	88630057	+	88629226	88632282	ENSG00000181026
AS_NC	FAM219B	HsaINT0020855	chr15:74904713-74905153	441	chr15:74905154-74905231=74904664-74904712:-	IR	chr15	74904713	74905153	-	74905231	74904664	ENSG00000178761
AS_NC	PIF1	HsaINT0124712	chr15:64821282-64821366	85	chr15:64821367-64821520=64821167-64821281:-	IR	chr15	64821282	64821366	-	64821520	64821167	ENSG00000140451
AS_NC	PIF1	HsaINT0124716	chr15:64818345-64819116	772	chr15:64819117-64819223=64818257-64818344:-	IR	chr15	64818345	64819116	-	64819223	64818257	ENSG00000140451
AS_NC	PLEKHG4	HsaINT0127331	chr16:67286920-67286999	80	chr16:67286749-67286919=67287000-67287177:+	IR	chr16	67286920	67286999	+	67286749	67287177	ENSG00000196155
AS_NC	PLEKHG4	HsaINT0127333	chr16:67288015-67288166	152	chr16:67287898-67288014=67288167-67288400:+	IR	chr16	67288015	67288166	+	67287898	67288400	ENSG00000196155
AS_NC	PLEKHG4	HsaINT0127334	chr16:67288401-67288488	88	chr16:67288167-67288400=67288489-67288604:+	IR	chr16	67288401	67288488	+	67288167	67288604	ENSG00000196155
AS_NC	PLEKHG4	HsaINT0127335	chr16:67288605-67288802	198	chr16:67288489-67288604=67288803-67289479:+	IR	chr16	67288605	67288802	+	67288489	67289479	ENSG00000196155
AS_NC	CENPT	HsaINT0033474	chr16:67832316-67832454	139	chr16:67832455-67832545=67832228-67832315:-	IR	chr16	67832316	67832454	-	67832545	67832228	ENSG00000102901
AS_NC	THOC6	HsaINT0166853	chr16:3026289-3026364	76	chr16:3026251-3026288=3026365-3026413:+	IR	chr16	3026289	3026364	+	3026251	3026413	ENSG00000131652
AS_NC	THOC6	HsaINT0166848	chr16:3027281-3027365	85	chr16:3027170-3027280=3027366-3027500:+	IR	chr16	3027281	3027365	+	3027170	3027500	ENSG00000131652
AS_NC	SPSB3	HsaINT0158302	chr16:1778322-1778434	113	chr16:1778435-1778612=1778134-1778321:-	IR	chr16	1778322	1778434	-	1778612	1778134	ENSG00000162032
AS_NC	SPSB3	HsaINT0158304	chr16:1777873-1777945	73	chr16:1777946-1778048=1777747-1777872:-	IR	chr16	1777873	1777945	-	1778048	1777747	ENSG00000162032
AS_NC	NFATC2IP	HsaINT0113019	chr16:28956059-28956150	92	chr16:28955978-28956058=28956151-28956337:+	IR	chr16	28956059	28956150	+	28955978	28956337	ENSG00000176953
AS_NC	PKMYT1	HsaINT1027155	chr16:2973065-2973137	73	chr16:2973138-2973215=2972791-2973064:-	IR	chr16	2973065	2973137	-	2973215	2972791	ENSG00000127564
AS_NC	NDUFB10	HsaINT0111943	chr16:1961637-1961796	160	chr16:1961497-1961636=1961797-1961975:+	IR	chr16	1961637	1961796	+	1961497	1961975	ENSG00000140990
AS_NC	PKD1	HsaINT1027023	chr16:2118463-2118675	213	chr16:2118676-2118845=2117791-2118462:-	IR	chr16	2118463	2118675	-	2118845	2117791	ENSG00000008710
AS_NC	PKD1	HsaINT1027016	chr16:2106305-2106397	93	chr16:2106398-2106677=2106091-2106304:-	IR	chr16	2106305	2106397	-	2106677	2106091	ENSG00000008710
AS_NC	PKD1	HsaINT0125703	chr16:2092593-2092953	361	chr16:2092954-2093093=2092480-2092592:-	IR	chr16	2092593	2092953	-	2093093	2092480	ENSG00000008710
AS_NC	ANKS3	HsaINT0009251	chr16:4727178-4729979	2802	chr16:4729980-4730151=4726979-4727177:-	IR	chr16	4727178	4729979	-	4730151	4726979	ENSG00000168096
AS_NC	PRMT7	HsaINT0132362	chr16:68352410-68353491	1082	chr16:68352248-68352409=68353492-68353566:+	IR	chr16	68352410	68353491	+	68352248	68353566	ENSG00000132600
AS_NC	ZNF276	HsaINT0186686	chr16:89723184-89723259	76	chr16:89723137-89723183=89723260-89723709:+	IR	chr16	89723184	89723259	+	89723137	89723709	ENSG00000158805
AS_NC	ZNF276	HsaINT0186689	chr16:89729319-89733301	3983	chr16:89729235-89729318=89733302-89733412:+	IR	chr16	89729319	89733301	+	89729235	89733412	ENSG00000158805
AS_NC	ZNF598	HsaINT0187799	chr16:2002424-2002520	97	chr16:2002521-2002732=2002206-2002423:-	IR	chr16	2002424	2002520	-	2002732	2002206	ENSG00000167962
AS_NC	E4F1	HsaINT0053591	chr16:2233184-2233437	254	chr16:2233011-2233183=2233438-2233647:+	IR	chr16	2233184	2233437	+	2233011	2233647	ENSG00000167967
AS_NC	C16orf58	HsaINT0021081	chr16:31493525-31493602	78	chr16:31493603-31493787=31493467-31493524:-	IR	chr16	31493525	31493602	-	31493787	31493467	ENSG00000140688
AS_NC	ZNF764	HsaINT0188318	chr16:30557847-30557986	140	chr16:30557987-30558263=30557733-30557846:-	IR	chr16	30557847	30557986	-	30558263	30557733	NA
AS_NC	CDIPT	HsaINT0032354	chr16:29862721-29862814	94	chr16:29862815-29863736=29862586-29862720:-	IR	chr16	29862721	29862814	-	29863736	29862586	ENSG00000103502
AS_NC	SLC38A7	HsaINT0152921	chr16:58676055-58676288	234	chr16:58676289-58676346=58675940-58676054:-	IR	chr16	58676055	58676288	-	58676346	58675940	ENSG00000103042
AS_NC	AMDHD2	HsaINT0007574	chr16:2527616-2527772	157	chr16:2527561-2527615=2527773-2527985:+	IR	chr16	2527616	2527772	+	2527561	2527985	NA
AS_NC	ROGDI	HsaINT1029555	chr16:4802454-4802526	73	chr16:4802527-4802950=4802382-4802453:-	IR	chr16	4802454	4802526	-	4802950	4802382	ENSG00000067836
AS_NC	METRN	HsaINT0102119	chr16:715394-715583	190	chr16:715115-715393=715584-715984:+	IR	chr16	715394	715583	+	715115	715984	ENSG00000103260
AS_NC	FAM173A	HsaINT0060287	chr16:722135-722308	174	chr16:722084-722134=722309-722601:+	IR	chr16	722135	722308	+	722084	722601	ENSG00000103254
AS_NC	CPNE7	HsaINT0040782	chr16:89591059-89591126	68	chr16:89591007-89591058=89591127-89591260:+	IR	chr16	89591059	89591126	+	89591007	89591260	ENSG00000178773
AS_NC	CPNE7	HsaINT0040783	chr16:89591261-89595366	4106	chr16:89591127-89591260=89595367-89595603:+	IR	chr16	89591261	89595366	+	89591127	89595603	ENSG00000178773
AS_NC	CPNE7	HsaINT0040784	chr16:89595604-89596483	880	chr16:89595367-89595603=89596484-89597246:+	IR	chr16	89595604	89596483	+	89595367	89597246	ENSG00000178773
AS_NC	BCKDK	HsaINT0017172	chr16:31112028-31112120	93	chr16:31111869-31112027=31112121-31112791:+	IR	chr16	31112028	31112120	+	31111869	31112791	ENSG00000103507
AS_NC	COG4	HsaINT0037806	chr16:70508465-70509230	766	chr16:70509231-70509388=70508406-70508464:-	IR	chr16	70508465	70509230	-	70509388	70508406	ENSG00000103051
AS_NC	TMEM170A	HsaINT0168676	chr16:75447689-75451668	3980	chr16:75451669-75451839=75447019-75447688:-	IR	chr16	75447689	75451668	-	75451839	75447019	ENSG00000166822
AS_NC	WDR90	HsaINT0182719	chr16:653804-655028	1225	chr16:653746-653803=655029-655147:+	IR	chr16	653804	655028	+	653746	655147	ENSG00000161996
AS_NC	WDR90	HsaINT0182741	chr16:662332-662672	341	chr16:662220-662331=662673-662844:+	IR	chr16	662332	662672	+	662220	662844	ENSG00000161996
AS_NC	WDR90	HsaINT0182742	chr16:662845-665678	2834	chr16:662673-662844=665679-665801:+	IR	chr16	662845	665678	+	662673	665801	ENSG00000161996
AS_NC	WDR90	HsaINT0182747	chr16:666793-666904	112	chr16:666673-666792=666905-666989:+	IR	chr16	666793	666904	+	666673	666989	ENSG00000161996
AS_NC	TAF1C	HsaINT0163429	chr16:84182441-84183075	635	chr16:84183076-84183149=84182202-84182440:-	IR	chr16	84182441	84183075	-	84183149	84182202	ENSG00000103168
AS_NC	FANCA	HsaINT0061753	chr16:89770025-89770165	141	chr16:89770166-89770259=89769837-89770024:-	IR	chr16	89770025	89770165	-	89770259	89769837	ENSG00000187741
AS_NC	ESRP2	HsaINT0058133	chr16:68232688-68232760	73	chr16:68232761-68232815=68232577-68232687:-	IR	chr16	68232688	68232760	-	68232815	68232577	ENSG00000103067
AS_NC	PIGQ	HsaINT0124822	chr16:578939-579068	130	chr16:578785-578938=579069-579180:+	IR	chr16	578939	579068	+	578785	579180	ENSG00000007541
AS_NC	PIGQ	HsaINT0124824	chr16:580264-580857	594	chr16:580183-580263=580858-580972:+	IR	chr16	580264	580857	+	580183	580972	ENSG00000007541
AS_NC	ZNF75A	HsaINT0188288	chr16:3312769-3313048	280	chr16:3312677-3312768=3313049-3313175:+	IR	chr16	3312769	3313048	+	3312677	3313175	ENSG00000162086
AS_NC	ZNRF1	HsaINT0188650	chr16:75104890-75106481	1592	chr16:75104784-75104889=75106482-75106571:+	IR	chr16	75104890	75106481	+	75104784	75106571	ENSG00000186187
AS_NC	SMG1	HsaINT1042403	chr16:18896957-18925949	28993	chr16:18925950-18926454=18896793-18896956:-	IR	chr16	18896957	18925949	-	18926454	18896793	ENSG00000157106
AS_NC	JMJD8	HsaINT1016959	chr16:684156-684233	78	chr16:684234-684439=684066-684155:-	IR	chr16	684156	684233	-	684439	684066	ENSG00000161999
AS_NC	JMJD8	HsaINT0083828	chr16:683782-683860	79	chr16:683861-683909=683685-683781:-	IR	chr16	683782	683860	-	683909	683685	ENSG00000161999
AS_NC	JMJD8	HsaINT0083833	chr16:682875-682952	78	chr16:682953-683087=681671-682874:-	IR	chr16	682875	682952	-	683087	681671	ENSG00000161999
AS_NC	CHTF18	HsaINT0035325	chr16:789126-789209	84	chr16:788931-789125=789210-789360:+	IR	chr16	789126	789209	+	788931	789360	ENSG00000127586
AS_NC	CHTF18	HsaINT0035315	chr16:792348-792438	91	chr16:792224-792347=792439-792590:+	IR	chr16	792348	792438	+	792224	792590	ENSG00000127586
AS_NC	CHTF18	HsaINT0035320	chr16:794202-795131	930	chr16:794054-794201=795132-795356:+	IR	chr16	794202	795131	+	794054	795356	ENSG00000127586
AS_NC	SPIRE2	HsaINT0158027	chr16:89860796-89863475	2680	chr16:89860683-89860795=89863476-89863610:+	IR	chr16	89860796	89863475	+	89860683	89863610	ENSG00000204991
AS_NC	NAGPA	HsaINT0109807	chr16:5027199-5027277	79	chr16:5027278-5027379=5027135-5027198:-	IR	chr16	5027199	5027277	-	5027379	5027135	ENSG00000103174
AS_NC	KIAA0895L	HsaINT0086230	chr16:67179959-67180040	82	chr16:67180041-67180666=67179815-67179958:-	IR	chr16	67179959	67180040	-	67180666	67179815	ENSG00000196123
AS_NC	KIF22	HsaINT0087886	chr16:29804066-29804813	748	chr16:29803998-29804065=29804814-29805026:+	IR	chr16	29804066	29804813	+	29803998	29805026	ENSG00000079616
AS_NC	CCDC78	HsaINT0029966	chr16:724206-724321	116	chr16:724322-724509=724106-724205:-	IR	chr16	724206	724321	-	724509	724106	ENSG00000162004
AS_NC	NMRAL1	HsaINT0114214	chr16:4461960-4463659	1700	chr16:4463660-4463850=4461680-4461959:-	IR	chr16	4461960	4463659	-	4463850	4461680	ENSG00000153406
AS_NC	STUB1	HsaINT0161252	chr16:681881-682019	139	chr16:681793-681880=682020-682076:+	IR	chr16	681881	682019	+	681793	682076	ENSG00000103266
AS_NC	MON1B	HsaINT0104279	chr16:77191259-77191475	217	chr16:77190919-77191258=77191476-77191633:+	IR	chr16	77191259	77191475	+	77190919	77191633	ENSG00000103111
AS_NC	MON1B	HsaINT0104281	chr16:77193778-77194334	557	chr16:77193451-77193777=77194335-77195154:+	IR	chr16	77193778	77194334	+	77193451	77195154	ENSG00000103111
AS_NC	ZNF646	HsaINT0187995	chr16:31081702-31082970	1269	chr16:31076246-31081701=31082971-31084196:+	IR	chr16	31081702	31082970	+	31076246	31084196	ENSG00000167395
AS_NC	PIEZO1	HsaINT0060907	chr16:88737647-88737727	81	chr16:88737728-88737814=88737559-88737646:-	IR	chr16	88737647	88737727	-	88737814	88737559	ENSG00000103335
AS_NC	CES3	HsaINT0034040	chr16:66972747-66972853	107	chr16:66972668-66972746=66972854-66975096:+	IR	chr16	66972747	66972853	+	66972668	66975096	ENSG00000172828
AS_NC	CLCN7	HsaINT0036004	chr16:1460528-1460815	288	chr16:1460816-1460948=1460418-1460527:-	IR	chr16	1460528	1460815	-	1460948	1460418	ENSG00000103249
AS_NC	CLCN7	HsaINT0035991	chr16:1451717-1452754	1038	chr16:1452755-1452893=1451623-1451716:-	IR	chr16	1451717	1452754	-	1452893	1451623	ENSG00000103249
AS_NC	CLCN7	HsaINT0035998	chr16:1447715-1448354	640	chr16:1448355-1448484=1447655-1447714:-	IR	chr16	1447715	1448354	-	1448484	1447655	ENSG00000103249
AS_NC	ZCCHC14	HsaINT0184960	chr16:87410336-87411515	1180	chr16:87411516-87412976=87406246-87410335:-	IR	chr16	87410336	87411515	-	87412976	87406246	ENSG00000140948
AS_NC	KIFC3	HsaINT0088269	chr16:57758910-57759727	818	chr16:57759728-57759836=57758217-57758909:-	IR	chr16	57758910	57759727	-	57759836	57758217	ENSG00000140859
AS_NC	ERI2	HsaINT0057796	chr16:20800403-20801202	800	chr16:20801203-20801359=20800302-20800402:-	IR	chr16	20800403	20801202	-	20801359	20800302	ENSG00000196678
AS_NC	SLC12A4	HsaINT0150691	chr16:67945221-67945368	148	chr16:67945369-67945553=67945087-67945220:-	IR	chr16	67945221	67945368	-	67945553	67945087	ENSG00000124067
AS_NC	AC004381.6	HsaINT0095375	chr16:20806706-20806951	246	chr16:20806499-20806705=20806952-20807091:+	IR	chr16	20806706	20806951	+	20806499	20807091	ENSG00000005189
AS_NC	RAB26	HsaINT0136044	chr16:2152886-2152988	103	chr16:2152820-2152885=2152989-2153045:+	IR	chr16	2152886	2152988	+	2152820	2153045	ENSG00000167964
AS_NC	RAB26	HsaINT0136046	chr16:2153223-2153318	96	chr16:2153146-2153222=2153319-2154165:+	IR	chr16	2153223	2153318	+	2153146	2154165	ENSG00000167964
AS_NC	MAPK8IP3	HsaINT0099702	chr16:1766143-1766219	77	chr16:1765960-1766142=1766220-1766409:+	IR	chr16	1766143	1766219	+	1765960	1766409	ENSG00000138834
AS_NC	MAPK8IP3	HsaINT0099709	chr16:1767919-1768068	150	chr16:1767805-1767918=1768069-1768107:+	IR	chr16	1767919	1768068	+	1767805	1768107	ENSG00000138834
AS_NC	HAGHL	HsaINT0074119	chr16:727615-727964	350	chr16:727412-727614=727965-728029:+	IR	chr16	727615	727964	+	727412	728029	ENSG00000103253
AS_NC	HAGHL	HsaINT0074122	chr16:728425-728503	79	chr16:728316-728424=728504-728604:+	IR	chr16	728425	728503	+	728316	728604	ENSG00000103253
AS_NC	POLR3E	HsaINT0129423	chr16:22326279-22328509	2231	chr16:22325761-22326278=22328510-22328587:+	IR	chr16	22326279	22328509	+	22325761	22328587	ENSG00000058600
AS_NC	FENDRR	HsaINT1013522	chr16:86490514-86490852	339	chr16:86490853-86491004=86490264-86490513:-	IR	chr16	86490514	86490852	-	86491004	86490264	ENSG00000268388
AS_NC	RBL2	HsaINT0138259	chr16:53470186-53470382	197	chr16:53469916-53470185=53470383-53470663:+	IR	chr16	53470186	53470382	+	53469916	53470663	ENSG00000103479
AS_NC	HEATR3	HsaINT0074889	chr16:50066270-50066366	97	chr16:50065941-50066269=50066367-50066539:+	IR	chr16	50066270	50066366	+	50065941	50066539	ENSG00000155393
AS_NC	TBC1D24	HsaINT0164152	chr16:2498397-2499356	960	chr16:2498238-2498396=2499357-2499420:+	IR	chr16	2498397	2499356	+	2498238	2499420	ENSG00000162065
AS_NC	IL32	HsaINT0080358	chr16:3067416-3067553	138	chr16:3067377-3067415=3067554-3067613:+	IR	chr16	3067416	3067553	+	3067377	3067613	ENSG00000008517
AS_NC	PHKG2	HsaINT0124281	chr16:30756273-30756366	94	chr16:30756182-30756272=30756367-30756520:+	IR	chr16	30756273	30756366	+	30756182	30756520	ENSG00000156873
AS_NC	PHKG2	HsaINT0124282	chr16:30756521-30756589	69	chr16:30756367-30756520=30756590-30756715:+	IR	chr16	30756521	30756589	+	30756367	30756715	ENSG00000156873
AS_NC	UNC119	HsaINT0177655	chr17:28547410-28547676	267	chr17:28547677-28547849=28546707-28547409:-	IR	chr17	28547410	28547676	-	28547849	28546707	ENSG00000109103
AS_NC	CARD14	HsaINT0027710	chr17:80195653-80198098	2446	chr17:80195558-80195652=80198099-80198162:+	IR	chr17	80195653	80198098	+	80195558	80198162	ENSG00000141527
AS_NC	CARD14	HsaINT1006337	chr17:80198592-80201743	3152	chr17:80198399-80198591=80201744-80201870:+	IR	chr17	80198592	80201743	+	80198399	80201870	ENSG00000141527
AS_NC	AC012146.7	HsaINT1001325	chr17:5113453-5114157	705	chr17:5113386-5113452=5114158-5114377:+	IR	chr17	5113453	5114157	+	5113386	5114377	ENSG00000234327
AS_NC	P3H4	HsaINT0091405	chr17:41811285-41811453	169	chr17:41811454-41812142=41811132-41811284:-	IR	chr17	41811285	41811453	-	41812142	41811132	ENSG00000141696
AS_NC	DLX4	HsaINT1011209	chr17:49969752-49973072	3321	chr17:49969174-49969751=49973073-49973269:+	IR	chr17	49969752	49973072	+	49969174	49973269	ENSG00000108813
AS_NC	TEPSIN	HsaINT0021337	chr17:81237072-81237386	315	chr17:81237387-81237459=81236980-81237071:-	IR	chr17	81237072	81237386	-	81237459	81236980	ENSG00000167302
AS_NC	TRIM65	HsaINT0172500	chr17:75892501-75892754	254	chr17:75892755-75892850=75892267-75892500:-	IR	chr17	75892501	75892754	-	75892850	75892267	ENSG00000141569
AS_NC	TRIM65	HsaINT0172501	chr17:75892186-75892266	81	chr17:75892267-75892500=75892011-75892185:-	IR	chr17	75892186	75892266	-	75892500	75892011	ENSG00000141569
AS_NC	TMEM94	HsaINT0085590	chr17:75491901-75492473	573	chr17:75491691-75491900=75492474-75492789:+	IR	chr17	75491901	75492473	+	75491691	75492789	ENSG00000177728
AS_NC	TMEM94	HsaINT0085606	chr17:75498539-75498628	90	chr17:75498444-75498538=75498629-75498722:+	IR	chr17	75498539	75498628	+	75498444	75498722	ENSG00000177728
AS_NC	PCYT2	HsaINT0121705	chr17:81906178-81906463	286	chr17:81906464-81906546=81906100-81906177:-	IR	chr17	81906178	81906463	-	81906546	81906100	ENSG00000185813
AS_NC	CEP95	HsaINT0029635	chr17:64516829-64519320	2492	chr17:64516723-64516828=64519321-64519436:+	IR	chr17	64516829	64519320	+	64516723	64519436	ENSG00000258890
AS_NC	ANKRD13B	HsaINT0008434	chr17:29607878-29607985	108	chr17:29607742-29607877=29607986-29608110:+	IR	chr17	29607878	29607985	+	29607742	29608110	ENSG00000198720
AS_NC	ANKRD13B	HsaINT0008436	chr17:29608241-29608850	610	chr17:29608195-29608240=29608851-29608994:+	IR	chr17	29608241	29608850	+	29608195	29608994	ENSG00000198720
AS_NC	VMP1	HsaINT0169168	chr17:59838398-59839767	1370	chr17:59838295-59838397=59839768-59841092:+	IR	chr17	59838398	59839767	+	59838295	59841092	ENSG00000062716
AS_NC	HGS	HsaINT0075939	chr17:81693582-81693653	72	chr17:81693503-81693581=81693654-81693752:+	IR	chr17	81693582	81693653	+	81693503	81693752	ENSG00000185359
AS_NC	HGS	HsaINT0075925	chr17:81696000-81696356	357	chr17:81695786-81695999=81696357-81696529:+	IR	chr17	81696000	81696356	+	81695786	81696529	ENSG00000185359
AS_NC	HGS	HsaINT0075927	chr17:81696748-81696823	76	chr17:81696607-81696747=81696824-81696998:+	IR	chr17	81696748	81696823	+	81696607	81696998	ENSG00000185359
AS_NC	C17orf53	HsaINT0021323	chr17:44151045-44152636	1592	chr17:44150961-44151044=44152637-44152777:+	IR	chr17	44151045	44152636	+	44150961	44152777	ENSG00000125319
AS_NC	C17orf53	HsaINT1005658	chr17:44152778-44154555	1778	chr17:44152637-44152777=44154556-44154664:+	IR	chr17	44152778	44154555	+	44152637	44154664	ENSG00000125319
AS_NC	SIRT7	HsaINT0150343	chr17:81917720-81917829	110	chr17:81917830-81917967=81917615-81917719:-	IR	chr17	81917720	81917829	-	81917967	81917615	ENSG00000187531
AS_NC	SIRT7	HsaINT0150346	chr17:81914703-81915439	737	chr17:81915440-81915512=81914604-81914702:-	IR	chr17	81914703	81915439	-	81915512	81914604	ENSG00000187531
AS_NC	SIRT7	HsaINT0150348	chr17:81914168-81914293	126	chr17:81914294-81914530=81914087-81914167:-	IR	chr17	81914168	81914293	-	81914530	81914087	ENSG00000187531
AS_NC	CUEDC1	HsaINT0043303	chr17:57866545-57867356	812	chr17:57867357-57867415=57866474-57866544:-	IR	chr17	57866545	57867356	-	57867415	57866474	ENSG00000180891
AS_NC	SPHK1	HsaINT1042814	chr17:76385655-76385984	330	chr17:76385451-76385654=76385985-76386137:+	IR	chr17	76385655	76385984	+	76385451	76386137	ENSG00000176170
AS_NC	CTC1	HsaINT0021417	chr17:8232476-8232905	430	chr17:8232906-8233032=8232361-8232475:-	IR	chr17	8232476	8232905	-	8233032	8232361	ENSG00000178971
AS_NC	CTC1	HsaINT0021423	chr17:8229969-8230293	325	chr17:8230294-8230468=8229891-8229968:-	IR	chr17	8229969	8230293	-	8230468	8229891	ENSG00000178971
AS_NC	DLG4	HsaINT0048571	chr17:7192003-7192944	942	chr17:7192945-7193117=7191893-7192002:-	IR	chr17	7192003	7192944	-	7193117	7191893	ENSG00000132535
AS_NC	ASPSCR1	HsaINT0013500	chr17:82016528-82016799	272	chr17:82016476-82016527=82016800-82016869:+	IR	chr17	82016528	82016799	+	82016476	82016869	ENSG00000169696
AS_NC	ASPSCR1	HsaINT0013501	chr17:82016870-82016940	71	chr17:82016800-82016869=82016941-82017113:+	IR	chr17	82016870	82016940	+	82016800	82017113	ENSG00000169696
AS_NC	SPATA20	HsaINT0157435	chr17:50550611-50550707	97	chr17:50550536-50550610=50550708-50550917:+	IR	chr17	50550611	50550707	+	50550536	50550917	ENSG00000006282
AS_NC	SPATA20	HsaINT0157437	chr17:50551191-50551510	320	chr17:50550998-50551190=50551511-50551679:+	IR	chr17	50551191	50551510	+	50550998	50551679	ENSG00000006282
AS_NC	DCXR	HsaINT0045749	chr17:82037548-82037630	83	chr17:82037631-82037732=82037450-82037547:-	IR	chr17	82037548	82037630	-	82037732	82037450	ENSG00000169738
AS_NC	DCXR	HsaINT0045751	chr17:82036644-82036720	77	chr17:82036721-82036763=82036544-82036643:-	IR	chr17	82036644	82036720	-	82036763	82036544	ENSG00000169738
AS_NC	DCXR	HsaINT0045753	chr17:82036309-82036383	75	chr17:82036384-82036448=82036191-82036308:-	IR	chr17	82036309	82036383	-	82036448	82036191	ENSG00000169738
AS_NC	HES7	HsaINT0075772	chr17:8122431-8123030	600	chr17:8123031-8123126=8122343-8122430:-	IR	chr17	8122431	8123030	-	8123126	8122343	ENSG00000179111
AS_NC	TTC19	HsaINT0174135	chr17:16000033-16000117	85	chr17:15999380-16000032=16000118-16000245:+	IR	chr17	16000033	16000117	+	15999380	16000245	ENSG00000011295
AS_NC	SPAG7	HsaINT0157273	chr17:4959644-4959759	116	chr17:4959760-4959916=4959228-4959643:-	IR	chr17	4959644	4959759	-	4959916	4959228	ENSG00000091640
AS_NC	CDK5RAP3	HsaINT1007069	chr17:47974449-47975158	710	chr17:47974400-47974448=47975159-47975337:+	IR	chr17	47974449	47975158	+	47974400	47975337	ENSG00000108465
AS_NC	CDK5RAP3	HsaINT0032633	chr17:47975654-47975868	215	chr17:47975514-47975653=47975869-47976013:+	IR	chr17	47975654	47975868	+	47975514	47976013	ENSG00000108465
AS_NC	B9D1	HsaINT0016295	chr17:19343462-19343789	328	chr17:19343790-19343857=19343170-19343461:-	IR	chr17	19343462	19343789	-	19343857	19343170	ENSG00000108641
AS_NC	GGA3	HsaINT0068821	chr17:75238390-75238651	262	chr17:75238652-75238762=75236599-75238389:-	IR	chr17	75238390	75238651	-	75238762	75236599	ENSG00000125447
AS_NC	SCRN2	HsaINT1041048	chr17:47838451-47838530	80	chr17:47838531-47838696=47838270-47838450:-	IR	chr17	47838451	47838530	-	47838696	47838270	ENSG00000141295
AS_NC	MRC2	HsaINT0104968	chr17:62692139-62692230	92	chr17:62692112-62692138=62692231-62693597:+	IR	chr17	62692139	62692230	+	62692112	62693597	ENSG00000011028
AS_NC	IFI35	HsaINT0078911	chr17:43013883-43014107	225	chr17:43013776-43013882=43014108-43014456:+	IR	chr17	43013883	43014107	+	43013776	43014456	ENSG00000068079
AS_NC	MPP3	HsaINT0104731	chr17:43816698-43818045	1348	chr17:43818046-43818110=43816677-43816697:-	IR	chr17	43816698	43818045	-	43818110	43816677	ENSG00000161647
AS_NC	PLD2	HsaINT0127007	chr17:4818107-4818296	190	chr17:4818002-4818106=4818297-4818385:+	IR	chr17	4818107	4818296	+	4818002	4818385	ENSG00000129219
AS_NC	PLEKHH3	HsaINT0127473	chr17:42669622-42669917	296	chr17:42669918-42670376=42669430-42669621:-	IR	chr17	42669622	42669917	-	42670376	42669430	ENSG00000068137
AS_NC	WDR81	HsaINT0182664	chr17:1732832-1733526	695	chr17:1732666-1732831=1733527-1734216:+	IR	chr17	1732832	1733526	+	1732666	1734216	ENSG00000167716
AS_NC	WDR81	HsaINT0182667	chr17:1736219-1737364	1146	chr17:1736039-1736218=1737365-1738592:+	IR	chr17	1736219	1737364	+	1736039	1738592	ENSG00000167716
AS_NC	NAGLU	HsaINT0109795	chr17:42536656-42537397	742	chr17:42536172-42536655=42537398-42537545:+	IR	chr17	42536656	42537397	+	42536172	42537545	NA
AS_NC	SREBF1	HsaINT0158847	chr17:17817458-17817695	238	chr17:17817696-17817916=17817256-17817457:-	IR	chr17	17817458	17817695	-	17817916	17817256	ENSG00000072310
AS_NC	SREBF1	HsaINT0158840	chr17:17812852-17813367	516	chr17:17813368-17813479=17812073-17812851:-	IR	chr17	17812852	17813367	-	17813479	17812073	ENSG00000072310
AS_NC	TRAF4	HsaINT0171743	chr17:28747265-28747842	578	chr17:28747213-28747264=28747843-28747947:+	IR	chr17	28747265	28747842	+	28747213	28747947	ENSG00000076604
AS_NC	TRAF4	HsaINT0171744	chr17:28747948-28748016	69	chr17:28747843-28747947=28748017-28748178:+	IR	chr17	28747948	28748016	+	28747843	28748178	ENSG00000076604
AS_NC	TRAF4	HsaINT0171747	chr17:28748667-28748944	278	chr17:28748511-28748666=28748945-28750958:+	IR	chr17	28748667	28748944	+	28748511	28750958	ENSG00000076604
AS_NC	POLG2	HsaINT0129041	chr17:64483000-64485727	2728	chr17:64485728-64485868=64482919-64482999:-	IR	chr17	64483000	64485727	-	64485868	64482919	ENSG00000256525
AS_NC	CDK3	HsaINT0032548	chr17:76001542-76001873	332	chr17:76001338-76001541=76001874-76001951:+	IR	chr17	76001542	76001873	+	76001338	76001951	NA
AS_NC	PFAS	HsaINT0123287	chr17:8266899-8267027	129	chr17:8266753-8266898=8267028-8267235:+	IR	chr17	8266899	8267027	+	8266753	8267235	ENSG00000178921
AS_NC	MINK1	HsaINT0103041	chr17:4889764-4890516	753	chr17:4889647-4889763=4890517-4890735:+	IR	chr17	4889764	4890516	+	4889647	4890735	ENSG00000141503
AS_NC	MINK1	HsaINT0103051	chr17:4894312-4894524	213	chr17:4894174-4894311=4894525-4894633:+	IR	chr17	4894312	4894524	+	4894174	4894633	ENSG00000141503
AS_NC	MINK1	HsaINT0103052	chr17:4894634-4895074	441	chr17:4894525-4894633=4895075-4895242:+	IR	chr17	4894634	4895074	+	4894525	4895242	ENSG00000141503
AS_NC	MINK1	HsaINT0103060	chr17:4896814-4897203	390	chr17:4896674-4896813=4897204-4898053:+	IR	chr17	4896814	4897203	+	4896674	4898053	ENSG00000141503
